     <bin>     <x>       <Pt>      <z>        <Q2>     <y>     <Yield>   <Astat>
     5048     0.000     0.000     0.000     0.000     0.000        0     0.000
     5049     0.000     0.000     0.000     0.000     0.000        0     0.000
     5050     0.395     0.129     0.150     5.043     0.620     2562     0.059
     5051     0.390     0.237     0.141     5.390     0.670    34985     0.016
     5052     0.389     0.378     0.139     5.496     0.685    57456     0.012
     5053     0.389     0.522     0.141     5.513     0.688    58920     0.012
     5054     0.388     0.663     0.152     5.571     0.696    32001     0.017
     5055     0.387     0.804     0.168     5.727     0.718     8768     0.032
     5056     0.383     0.945     0.181     6.081     0.768     1093     0.090
     5057     0.376     1.075     0.191     6.394     0.824       20     0.667
     5058     0.000     0.000     0.000     0.000     0.000        0     0.000
     5059     0.000     0.000     0.000     0.000     0.000        0     0.000
     5060     0.451     0.122     0.149     5.274     0.567     4407     0.045
     5061     0.449     0.233     0.142     5.504     0.595    30058     0.017
     5062     0.448     0.377     0.139     5.553     0.601    40696     0.015
     5063     0.448     0.520     0.141     5.579     0.605    40742     0.015
     5064     0.445     0.657     0.159     5.789     0.630    16754     0.023
     5065     0.442     0.796     0.175     6.220     0.683     2515     0.059
     5066     0.432     0.927     0.187     6.662     0.747       94     0.307
     5067     0.000     0.000     0.000     0.000     0.000        0     0.000
     5068     0.000     0.000     0.000     0.000     0.000        0     0.000
     5069     0.000     0.000     0.000     0.000     0.000        0     0.000
     5070     0.510     0.115     0.148     5.402     0.514     5086     0.042
     5071     0.508     0.230     0.143     5.547     0.530    21611     0.020
     5072     0.508     0.378     0.139     5.534     0.529    27953     0.018
     5073     0.506     0.514     0.146     5.694     0.546    21456     0.020
     5074     0.502     0.648     0.167     6.129     0.592     4820     0.043
     5075     0.493     0.778     0.184     6.575     0.646      194     0.214
     5076     0.000     0.000     0.000     0.000     0.000        0     0.000
     5077     0.000     0.000     0.000     0.000     0.000        0     0.000
     5078     0.000     0.000     0.000     0.000     0.000        0     0.000
     5079     0.000     0.000     0.000     0.000     0.000        0     0.000
     5080     0.569     0.109     0.147     5.448     0.465     4394     0.045
     5081     0.567     0.228     0.144     5.607     0.479    13372     0.026
     5082     0.565     0.373     0.141     5.718     0.490    14235     0.025
     5083     0.562     0.504     0.154     6.064     0.523     6570     0.037
     5084     0.556     0.631     0.179     6.525     0.569      503     0.133
     5085     0.000     0.000     0.000     0.000     0.000        0     0.000
     5086     0.000     0.000     0.000     0.000     0.000        0     0.000
     5087     0.000     0.000     0.000     0.000     0.000        0     0.000
     5088     0.000     0.000     0.000     0.000     0.000        0     0.000
     5089     0.000     0.000     0.000     0.000     0.000        0     0.000
     5090     0.623     0.106     0.146     5.892     0.458     1836     0.070
     5091     0.622     0.226     0.145     5.984     0.466     4421     0.045
     5092     0.620     0.367     0.146     6.131     0.479     3358     0.051
     5093     0.615     0.487     0.165     6.480     0.510      630     0.119
     5094     0.606     0.609     0.196     6.820     0.545        4     1.491
     5095     0.000     0.000     0.000     0.000     0.000        0     0.000
     5096     0.000     0.000     0.000     0.000     0.000        0     0.000
     5097     0.000     0.000     0.000     0.000     0.000        0     0.000
     5098     0.000     0.000     0.000     0.000     0.000        0     0.000
     5099     0.000     0.000     0.000     0.000     0.000        0     0.000
     5100     0.000     0.000     0.000     0.000     0.000        0     0.000
     5101     0.000     0.000     0.000     0.000     0.000        0     0.000
     5102     0.000     0.000     0.000     0.000     0.000        0     0.000
     5103     0.000     0.000     0.000     0.000     0.000        0     0.000
     5104     0.000     0.000     0.000     0.000     0.000        0     0.000
     5105     0.000     0.000     0.000     0.000     0.000        0     0.000
     5106     0.000     0.000     0.000     0.000     0.000        0     0.000
     5107     0.000     0.000     0.000     0.000     0.000        0     0.000
     5108     0.000     0.000     0.000     0.000     0.000        0     0.000
     5109     0.000     0.000     0.000     0.000     0.000        0     0.000
     5110     0.000     0.000     0.000     0.000     0.000        0     0.000
     5111     0.000     0.000     0.000     0.000     0.000        0     0.000
     5112     0.000     0.000     0.000     0.000     0.000        0     0.000
     5113     0.000     0.000     0.000     0.000     0.000        0     0.000
     5114     0.000     0.000     0.000     0.000     0.000        0     0.000
     5115     0.000     0.000     0.000     0.000     0.000        0     0.000
     5116     0.000     0.000     0.000     0.000     0.000        0     0.000
     5117     0.000     0.000     0.000     0.000     0.000        0     0.000
     5118     0.000     0.000     0.000     0.000     0.000        0     0.000
     5119     0.000     0.000     0.000     0.000     0.000        0     0.000
     5120     0.000     0.000     0.000     0.000     0.000        0     0.000
     5121     0.000     0.000     0.000     0.000     0.000        0     0.000
     5122     0.000     0.000     0.000     0.000     0.000        0     0.000
     5123     0.000     0.000     0.000     0.000     0.000        0     0.000
     5124     0.000     0.000     0.000     0.000     0.000        0     0.000
     5125     0.000     0.000     0.000     0.000     0.000        0     0.000
     5126     0.000     0.000     0.000     0.000     0.000        0     0.000
     5127     0.000     0.000     0.000     0.000     0.000        0     0.000
     5128     0.000     0.000     0.000     0.000     0.000        0     0.000
     5129     0.000     0.000     0.000     0.000     0.000        0     0.000
     5130     0.294     0.140     0.273     4.576     0.754       19     0.684
     5131     0.286     0.249     0.243     4.723     0.800     2172     0.064
     5132     0.285     0.381     0.243     4.733     0.806     5846     0.039
     5133     0.284     0.526     0.242     4.737     0.807     7000     0.036
     5134     0.284     0.673     0.243     4.735     0.808     6840     0.036
     5135     0.284     0.819     0.245     4.740     0.809     5011     0.042
     5136     0.284     0.965     0.248     4.744     0.810     2772     0.057
     5137     0.284     1.113     0.253     4.743     0.810     1173     0.087
     5138     0.283     1.255     0.267     4.742     0.812      332     0.164
     5139     0.275     1.382     0.286     4.719     0.833       22     0.636
     5140     0.339     0.123     0.252     4.832     0.692     1012     0.094
     5141     0.333     0.239     0.244     5.037     0.733     9849     0.030
     5142     0.332     0.379     0.243     5.091     0.744    18567     0.022
     5143     0.331     0.525     0.243     5.116     0.749    20318     0.021
     5144     0.331     0.673     0.243     5.116     0.750    18982     0.022
     5145     0.331     0.819     0.245     5.119     0.750    13617     0.026
     5146     0.331     0.964     0.249     5.130     0.753     7346     0.035
     5147     0.329     1.109     0.258     5.195     0.766     2765     0.057
     5148     0.324     1.243     0.274     5.360     0.801      383     0.152
     5149     0.308     1.359     0.290     5.350     0.842        6     1.217
     5150     0.393     0.111     0.251     5.136     0.634     2803     0.056
     5151     0.390     0.234     0.244     5.361     0.666    13366     0.026
     5152     0.389     0.377     0.244     5.463     0.680    19965     0.021
     5153     0.389     0.524     0.243     5.503     0.686    19892     0.021
     5154     0.389     0.673     0.242     5.513     0.687    18418     0.022
     5155     0.389     0.818     0.246     5.530     0.690    13017     0.026
